date,directionCode,r_11,r_12,r_13,r_14,r_1e,r_21,r_22,r_23,r_24,r_2e,r_31,r_32,r_33,r_34,r_3e,r_41,r_42,r_43,r_44,r_4e,totalActivitiesRefcircle,totalCustomersRefcircle,dayname,weekend,transactCount,totalRevenue,Seats,Parking_slots,type_dtsf,mtype,isholiday,region,deltaRevenue
9/11/2019,1,0.883895131,0.058252427,0.074074074,0,0.172284644,0.145631068,0.520833333,0.25,0.5,0.0625,0.185185185,0.5,0.934210526,0.15,0,0.416666667,0,0.1,0.744680851,0.021276596,1301,549,Sat,yes,138,111530,100,37,DT,Urban,no,6,5.217308341
11/01/2020,1,0.842105263,0.11627907,0.176470588,0.333333333,0.147368421,0.372093023,0.538461538,0,0,0.057692308,0.176470588,0.8,0.919708029,0,0.00729927,0.333333333,1,1,0.8125,0,812,375,Sat,yes,114,117410,100,37,DT,Urban,no,6,-26.6528355
13/12/2018,1,0.930787589,0.129032258,0.173913043,0.210526316,0.035799523,0.258064516,0.919047619,0.363636364,1,0.014285714,0.130434783,0.181818182,0.773955774,0.101626016,0,0.157894737,0,0.099593496,0.459459459,0.006756757,1977,1074,Thu,no,115,49450,73,0,SF,Hyper,no,8,-18.63954764
4/10/2018,3,0.88047138,0.111111111,0.035714286,0.102150538,0.003367003,0.083333333,0.864048338,0.068965517,0.085714286,0.066465257,0.214285714,0.275862069,0.870689655,0.170731707,0,0.107526882,0.171428571,0.085365854,0.897785349,0.001703578,3261,1639,Thu,no,80,39720,151,0,SF,Hyper,no,8,-6.610712814
4/01/2020,4,0.843601896,0.096256684,0.106666667,0.105263158,0.007109005,0.069518717,0.90712743,0.114754098,0.03125,0,0.146666667,0.131147541,0.799295775,0.109756098,0.01056338,0.147368421,0.09375,0.073170732,0.868932039,0.055825243,3317,1469,Sat,yes,89,87100,188,217,DT,Urban,no,1,-3.585877767
28/03/2019,2,0.892897407,0.18699187,0.260869565,0.194968553,0,0.203252033,0.897216274,0.145985401,0.222222222,0.017130621,0.391304348,0.197080292,0.785507246,0.1875,0.011594203,0.150943396,0.138888889,0.208333333,0.871156662,0.001464129,4540,2665,Thu,no,64,31160,105,0,SF,Hyper,no,8,7.387274724
7/06/2019,2,0.868972746,0.267605634,0.153846154,0.199052133,0,0.232394366,0.866989117,0.232,0.3125,0.010882709,0.230769231,0.184,0.772357724,0.181818182,0.008130081,0.17535545,0.229166667,0.140495868,0.850622407,0,4729,2650,Fri,no,28,15640,105,0,SF,Hyper,no,8,12.47058124
27/02/2020,,0.783505155,0.166666667,0.018867925,0.12037037,0.020618557,0.225,0.883392226,0.088888889,0.272727273,0.001766784,0.132075472,0.166666667,0.77245509,0.144578313,0.005988024,0.083333333,0.181818182,0.096385542,0.820408163,0.06122449,2581,1159,Thu,no,77,59660,80,600,DT,Rural,no,7,11.62926523
28/02/2020,2,0.946070878,0.109589041,0.158730159,0.222222222,0.001540832,0.109589041,0.776859504,0.13253012,0.125,0.016528926,0.158730159,0.084337349,0.854771784,0.272727273,0.082987552,0.111111111,0.125,0.363636364,0.853658537,0,2509,1036,Fri,no,73,46800,106,15,DT,Urban,no,1,8.983963625
31/01/2020,1,0.843813387,0.10106383,0.08,0.128205128,0.060851927,0.14893617,0.822368421,0.14953271,0.153061224,0.00877193,0.16,0.130841121,0.844632768,0.166666667,0,0.136752137,0.12244898,0.114583333,0.76284585,0,3133,1411,Fri,no,65,57580,60,61,DT,Suburban,no,7,-6.106967957
29/12/2019,1,0.848837209,0.093333333,0.1,0.111111111,0.095348837,0.113333333,0.798192771,0.222222222,0.130434783,0.003012048,0.06,0.111111111,0.807909605,0.082568807,0,0.111111111,0.260869565,0.128440367,0.768421053,0.005263158,2796,1019,Sun,yes,88,103600,60,61,DT,Suburban,no,7,-14.69176857
24/02/2020,1,0.870535714,0.081481481,0.074074074,0.107438017,0.136160714,0.096296296,0.798507463,0.257142857,0.2,0.01119403,0.111111111,0.114285714,0.816143498,0.066666667,0.004484305,0.082644628,0.1,0.076190476,0.761658031,0.010362694,2977,1029,Mon,no,140,149260,60,61,DT,Suburban,yes,7,151.4286506
16/02/2020,1,0.836538462,0.5,0.105263158,0.137931034,0.153846154,0.5,0.65625,0.113207547,0,0.03125,0.157894737,0.094339623,0.914141414,0.166666667,0.01010101,0.24137931,0,0.083333333,0.759259259,0.092592593,905,359,Sun,yes,89,76460,131,31,DT,Urban,no,10,32.16405445
14/12/2019,2,0.762711864,0.133333333,0.142857143,0.214285714,0.016949153,0.333333333,0.662650602,0.344827586,0.139240506,0.036144578,0.285714286,0.137931034,0.234693878,0.154411765,0.142857143,0.107142857,0.075949367,0.125,0.841698842,0.129343629,1836,654,Sat,yes,195,117590,210,0,SF,Urban,no,3,-0.31456408
12/07/2019,2,0.841463415,0.105263158,0,0.214285714,0,0.210526316,0.745454545,0.3,0.163043478,0.063636364,0.5,0.4,0.518796992,0.122093023,0.15037594,0.142857143,0.065217391,0.090116279,0.826373626,0.12967033,1612,685,Fri,no,205,100930,210,0,SF,Urban,no,3,-12.65554036
10/08/2019,2,0.768115942,0.25,0,0.185185185,0,0.25,0.791208791,0.230769231,0.106666667,0.021978022,0,0.076923077,0.408163265,0.148409894,0.040816327,0.222222222,0.066666667,0.109540636,0.828502415,0.072463768,1536,587,Sat,yes,121,62160,210,0,SF,Urban,no,3,-37.63557975
10/09/2019,4,0.666666667,0.25,0,0.235294118,0.025641026,0.5,0.931818182,0.103448276,0.266666667,0.005050505,0,0.149425287,0.788888889,0.428571429,0,0.029411765,0,0,0.879518072,0.060240964,1450,651,Tue,no,48,33630,53,15,DT,Urban,no,1,30.32149682
18/01/2020,3,0.705882353,0.096446701,0.083333333,0.083333333,0.084033613,0.106598985,0.766871166,0.038461538,0.1,0.073619632,0.083333333,0.115384615,0.615942029,0.095238095,0,0.416666667,0.2,0.117460317,0.78700361,0.003610108,1882,603,Sat,yes,66,76510,57,21,DT,Rural,no,5,20.21270003
20/01/2020,4,0.68852459,0.095238095,0,0,0,0.040816327,0.821705426,0.052631579,0,0,0.428571429,0.184210526,0.819672131,0.3,0.081967213,1,0.333333333,0.1,0.926829268,0.097560976,598,302,Mon,no,38,26950,548,1900,FoodC,Suburban,no,9,-59.42584163
13/02/2020,4,0.648148148,0.121212121,0.5,0,0,0.136363636,0.84516129,0.222222222,0,0,0,0.222222222,0.782608696,0.263157895,0,0.25,0.5,0.263157895,0.879518072,0.036144578,678,327,Thu,no,42,21040,548,1900,FoodC,Suburban,no,9,4.884461446
22/02/2020,3,0.900485437,0.130434783,0.111111111,0.086538462,0.007281553,0.141304348,0.80952381,0.090909091,0.13559322,0.083333333,0.259259259,0.090909091,0.666666667,0.203125,0,0.067307692,0.06779661,0.078125,0.83805668,0,2251,836,Sat,yes,95,94280,126,1000,Mall,Urban,no,5,-0.407672125
7/11/2018,1,0.931137725,0.117647059,0.266666667,0.272727273,0.020958084,0.470588235,0.90376569,0.315789474,0.181818182,0.008368201,0.266666667,0.210526316,0.817757009,0.12,0.007009346,0.272727273,0.181818182,0.111428571,0.623655914,0.010752688,1907,1088,Wed,no,97,41070,73,0,SF,Hyper,no,8,12.42016318
2/01/2019,1,0.946428571,0.333333333,0.181818182,1,0.022321429,0.5,0.910344828,0.1,0.333333333,0,0.363636364,0.2,0.897196262,0.175,0,0,0.666666667,0.1875,0.759615385,0,1168,752,Wed,no,55,40920,73,0,SF,Hyper,no,8,-17.25662356
7/10/2019,1,0.680412371,0.064516129,0.088235294,0.105606258,0.051546392,0.193548387,0.810126582,0.272727273,0.25,0,0.088235294,0.272727273,0.894230769,0.088235294,0,0.109517601,0.083333333,0.323529412,0.620178042,0.044510386,2069,865,Mon,no,96,42960,86,0,SF,Hyper,no,4,-35.34665348
4/02/2020,1,0.968,0.111111111,0,0,0.128,0.333333333,0.735294118,0.133333333,0.142857143,0.058823529,0.5,0.133333333,0.965116279,0,0,0.5,0.214285714,0.25,0.785714286,0,819,346,Tue,no,78,46770,100,37,DT,Urban,no,6,7.18318778
20/01/2020,1,0.854166667,0.5,0.12,0.173913043,0.145833333,0.5,0.75,0.181818182,0.2,0.041666667,0.08,0.090909091,0.885496183,0.230769231,0.007633588,0.260869565,0.2,0.192307692,0.6,0,590,268,Mon,no,77,58110,100,37,DT,Urban,no,6,-7.859680912
12/12/2019,4,0.878787879,0.151515152,0,0.25,0,0.060606061,0.921787709,0.117647059,0,0,0,0.235294118,0.75862069,0.162790698,0.086206897,0,0.2,0.046511628,0.937777778,0.12,1106,503,Thu,no,86,36100,158,0,SF,Hyper,no,3,-12.12973232
14/12/2019,4,0.857142857,0.666666667,0,0.095238095,0,0.166666667,0.918181818,0.1,0.111111111,0.009090909,0,0.2,0.75,0.098901099,0.035714286,0.095238095,0.111111111,0.043956044,0.919047619,0.171428571,1038,408,Sat,yes,108,63020,158,0,SF,Hyper,no,3,-8.261289741
31/01/2020,4,0.904761905,0.162162162,0.055555556,0.1,0,0.135135135,0.916666667,0.137931034,0.136363636,0.00462963,0.055555556,0.137931034,0.791208791,0.1,0.021978022,0.1,0.136363636,0.05,0.934707904,0.099656357,1444,669,Fri,no,107,44320,158,0,SF,Hyper,no,3,34.0985019
6/10/2019,4,0.7909699,0.089347079,0.202702703,0.132183908,0.003344482,0.099656357,0.874666667,0.087649402,0.094736842,0,0.135135135,0.103585657,0.756363636,0.186602871,0.003636364,0.17816092,0.105263158,0.157894737,0.868235294,0.042352941,6138,2506,Sun,yes,91,93650,188,217,DT,Urban,no,1,10.62702773
9/01/2020,3,0.759259259,0.130136986,0.157894737,0.3125,0.00617284,0.109589041,0.909502262,0.111111111,0.272727273,0.052036199,0.157894737,0.12962963,0.843373494,0.171428571,0,0.1875,0.181818182,0.171428571,0.894736842,0,1875,877,Thu,no,66,40510,162,0,SF,Urban,no,1,-6.925495137
11/12/2018,2,0.924528302,0.25,0.285714286,0.2,0,0.5,0.937956204,0.154929577,0.25,0.00729927,0.571428571,0.183098592,0.791946309,0.333333333,0.020134228,0.25,0.625,0.444444444,0.913544669,0,2004,1403,Tue,no,35,14610,105,0,SF,Hyper,no,8,-14.75665952
3/01/2020,,0.834983498,0.156462585,0.08,0.123893805,0,0.088435374,0.881318681,0.082352941,0.12244898,0.004395604,0.2,0.117647059,0.841176471,0.291666667,0,0.061946903,0.183673469,0.166666667,0.843317972,0.02764977,2669,1060,Fri,no,66,72670,80,600,DT,Rural,no,7,50.26163196
16/12/2019,4,0.823218997,0.196261682,0.166666667,0.101604278,0,0.14953271,0.877394636,0.168674699,0.096385542,0.001915709,0.1,0.228915663,0.735294118,0.081018519,0.00802139,0.101604278,0.048192771,0.094907407,0.872200264,0.026350461,4614,1866,Mon,no,47,27700,94,17,DT,Urban,no,1,-19.31381856
29/01/2020,4,0.837563452,0.146919431,0.333333333,0.105263158,0,0.109004739,0.843648208,0.121546961,0.025,0,0.333333333,0.099447514,0.773930754,0.120743034,0.00407332,0.147368421,0.035,0.13622291,0.867759563,0.013114754,5412,2389,Wed,no,39,24420,94,17,DT,Urban,no,1,-2.031494094
12/12/2019,2,0.954545455,0.138888889,0.093333333,0.178571429,0.001748252,0.194444444,0.722891566,0.12244898,0.083333333,0.024096386,0.066666667,0.163265306,0.868544601,0.076923077,0.079812207,0.214285714,0.166666667,0.134615385,0.709090909,0,2113,874,Thu,no,62,48170,106,15,DT,Urban,no,1,6.630301247
14/01/2020,2,0.956431535,0.078947368,0.25,0.142857143,0,0.236842105,0.774647887,0.115384615,0.166666667,0.014084507,0,0.115384615,0.891304348,0.05,0.072463768,0.214285714,0.333333333,0.2,0.784313725,0,1733,709,Tue,no,35,28660,106,15,DT,Urban,no,1,0.381494587
24/01/2020,2,0.852459016,0.25,0,0.294117647,0.032786885,0.75,0.821428571,0.227272727,0.25,0.035714286,0.5,0.136363636,0.409090909,0.12962963,0.090909091,0.117647059,0.125,0.191358025,0.862470862,0.10955711,1494,593,Fri,no,167,83030,210,0,SF,Urban,no,3,-1.791972568
23/02/2020,1,0.850622407,0.059602649,0.016129032,0.092592593,0.105809129,0.08388521,0.754966887,0.070175439,0.096774194,0.013245033,0.080645161,0.087719298,0.834042553,0.153846154,0.004255319,0.12037037,0.14516129,0.102564103,0.782828283,0.01010101,3317,1098,Sun,yes,152,147750,60,61,DT,Suburban,yes,7,19.21956664
25/04/2019,4,0.684210526,0.176470588,0.333333333,0.6,0,0.235294118,0.918367347,0.140625,0.210526316,0.007653061,0.333333333,0.1875,0.8,0.5,0,0.2,0.210526316,0.5,0.891472868,0.062015504,1396,624,Thu,no,36,21610,53,15,DT,Urban,no,1,5.613801542
24/07/2019,1,0.636125654,0.108499096,0.132352941,0.158730159,0.041884817,0.117540687,0.61637931,0.13,0.086956522,0.006465517,0.132352941,0.13,0.70995671,0.151515152,0.004329004,0.222222222,0.101449275,0.121212121,0.4375,0,3386,1107,Wed,no,40,46620,92,30,DT,Rural,no,2,-3.80157347
25/12/2019,4,0.677777778,0.140350877,0.235294118,0.25,0,0.105263158,0.854460094,0.113636364,0.5,0.004694836,0.176470588,0.147727273,0.84469697,0.15,0.011363636,0.125,0.166666667,0.1,0.891213389,0.062761506,1875,740,Wed,no,68,47320,52,36,DT,Suburban,no,9,4.16212942
14/01/2020,4,0.655737705,0.217391304,0.166666667,0.217391304,0,0.130434783,0.913265306,0.1875,0.142857143,0.005102041,0.066666667,0.3125,0.897959184,0.097222222,0,0.043478261,0.071428571,0.083333333,0.866242038,0.108280255,1425,569,Tue,no,58,46460,52,36,DT,Suburban,no,9,-5.189636901
16/07/2019,3,0.640926641,0.120104439,0.194444444,0.216666667,0.019305019,0.154046997,0.793981481,0.081632653,0.098214286,0.018518519,0.138888889,0.102040816,0.575667656,0.093211753,0,0.15,0.0625,0.112462006,0.758725341,0.003034901,4145,1439,Tue,no,43,31780,57,21,DT,Rural,no,5,-1.580816942
25/09/2019,3,0.704724409,0.129032258,0.066666667,0.088888889,0.039370079,0.109677419,0.831202046,0.166666667,0.2,0.015345269,0.066666667,0.166666667,0.532467532,0.118736383,0,0.144444444,0.15,0.110021786,0.739130435,0,3651,1350,Wed,no,26,20410,57,21,DT,Rural,no,5,-21.63110678
20/02/2020,3,0.8,0.068493151,0.02,0.1,0.074074074,0.130136986,0.785185185,0.035714286,0.128205128,0.044444444,0.02,0.017857143,0.696969697,0.084210526,0,0.1,0.051282051,0.105263158,0.844537815,0,1325,544,Thu,no,55,44210,57,21,DT,Rural,no,5,3.565329403
16/09/2019,4,0.88372093,0.09375,0,0.125,0,0.0625,0.895833333,0.086956522,0.208333333,0,0,0.108695652,0.824175824,0.275862069,0.043956044,0.125,0.083333333,0.103448276,0.925925926,0.078703704,956,467,Mon,no,52,28520,158,0,SF,Hyper,yes,3,-20.9576011
6/02/2020,3,0.784946237,0.138424821,0.062222222,0.107049608,0.002688172,0.081145585,0.823655914,0.066450567,0.090047393,0.022580645,0.062222222,0.069692058,0.749003984,0.129770992,0,0.122715405,0.085308057,0.13740458,0.764705882,0,6390,2463,Thu,no,49,36370,120,31,DT,Urban,no,1,9.897095037
4/10/2019,3,0.7976,0.155172414,0.112612613,0.116451017,0.0008,0.148706897,0.77810219,0.103365385,0.089347079,0.011678832,0.13963964,0.132211538,0.755942948,0.168367347,0.001584786,0.134935305,0.144329897,0.12585034,0.772918419,0.000841043,10111,4478,Fri,no,49,36860,120,31,DT,Urban,no,1,8.460978015
10/12/2019,3,0.80159787,0.136363636,0.12745098,0.164,0.001331558,0.090909091,0.806491885,0.081521739,0.094339623,0.017478152,0.156862745,0.141304348,0.757194245,0.188172043,0,0.148,0.150943396,0.134408602,0.78141136,0,5882,2397,Tue,no,53,35220,120,31,DT,Urban,no,1,-4.671673794
21/01/2019,1,0.945504087,0.263157895,0.176470588,0.15,0.021798365,0.210526316,0.924731183,0,0,0.005376344,0.294117647,0.333333333,0.824773414,0.126126126,0,0.25,0,0.148648649,0.595419847,0.022900763,1545,940,Mon,no,79,31710,73,0,SF,Hyper,no,8,-24.18069708
7/02/2019,1,0.962732919,0.333333333,0.181818182,0.5,0.027950311,0.333333333,0.944444444,0.235294118,0,0.009259259,0.181818182,0.235294118,0.77245509,0.138047138,0,0.25,1,0.134680135,0.511450382,0,1557,920,Thu,no,105,43570,73,0,SF,Hyper,no,8,2.63698457
13/08/2019,1,0.909333333,0.095238095,0.18,0.222222222,0.050666667,0.333333333,0.924914676,0.142857143,0.25,0.006825939,0.16,0.25,0.828616352,0.121513944,0.001572327,0.259259259,0.25,0.111553785,0.603238866,0,2481,1418,Tue,no,114,57910,73,0,SF,Hyper,no,8,22.73419108
3/09/2019,1,0.933333333,0.25,0.428571429,0.277777778,0.022222222,0.333333333,0.904109589,0.19047619,0.272727273,0.00456621,0.214285714,0.238095238,0.84529148,0.101910828,0.002242152,0.166666667,0,0.136942675,0.657303371,0.005617978,1902,1113,Tue,no,91,36390,73,0,SF,Hyper,no,8,-20.90666384
25/10/2019,3,0.771428571,0.111111111,0.142857143,0.11827957,0,0.333333333,0.9,0.157894737,0.055555556,0.072727273,0.285714286,0.263157895,0.782051282,0.2,0,0.032258065,0.055555556,0.142857143,0.801801802,0.009009009,785,335,Fri,no,26,18280,110,1500,Mall,Suburban,no,9,-48.78740608
13/10/2018,3,0.848200313,0.183574879,0.137254902,0.084459459,0.009389671,0.019323671,0.84496124,0.113636364,0.046875,0.046511628,0.156862745,0.204545455,0.804054054,0.168918919,0,0.067567568,0.03125,0.074324324,0.892550143,0,4311,1874,Sat,yes,70,36040,151,0,SF,Hyper,no,8,4.096044987
30/10/2018,3,0.849028401,0.25,0.044444444,0.134259259,0.007473842,0.083333333,0.815533981,0.066666667,0.035714286,0.064724919,0.155555556,0.333333333,0.852534562,0.150943396,0.004608295,0.106481481,0.178571429,0.037735849,0.890262751,0,3750,1710,Tue,no,91,35070,151,0,SF,Hyper,no,8,10.0432446
14/02/2019,3,0.876344086,0.222222222,0.160714286,0.126506024,0.010752688,0.044444444,0.871527778,0.125,0.069767442,0.104166667,0.160714286,0.225,0.814159292,0.175,0.008849558,0.102409639,0.11627907,0.125,0.885771543,0.002004008,3018,1464,Thu,no,126,65810,151,0,SF,Hyper,no,8,64.52318086
1/03/2019,2,0.909090909,0,0,0,0,0.5,0.833333333,0,0,0,0,0,1,0,0,0,0,0,1,0,38,32,Fri,no,65,39680,105,0,SF,Hyper,no,8,23.93371386
13/11/2018,2,0.921775899,0.236363636,0.428571429,0.148148148,0.002114165,0.109090909,0.909878683,0.112903226,0.176470588,0.017331023,0.071428571,0.177419355,0.779069767,0.666666667,0.023255814,0.166666667,0.117647059,0.333333333,0.934210526,0,2290,1524,Tue,no,37,19550,105,0,SF,Hyper,no,8,-2.843442375
10/12/2018,2,0.910331384,0.261904762,0.333333333,0.175675676,0.001949318,0.214285714,0.919191919,0.104166667,0.1875,0.045454545,0.444444444,0.135416667,0.816568047,0.416666667,0.053254438,0.148648649,0.4375,0.083333333,0.909560724,0,2321,1582,Mon,no,69,38440,105,0,SF,Hyper,no,8,-5.464612278
20/12/2018,2,0.934513274,0.208333333,0.2,0.366666667,0.001769912,0.458333333,0.926751592,0.157303371,0.210526316,0.022292994,0.8,0.157303371,0.814070352,0.133333333,0.030150754,0.233333333,0.210526316,0.4,0.914948454,0,2329,1703,Thu,no,40,18620,105,0,SF,Hyper,no,8,-4.891026597
12/02/2019,2,0.926829268,0.097560976,0.5,0.206896552,0,0.317073171,0.922924901,0.222222222,0.428571429,0.029644269,0.5,0.148148148,0.87037037,0,0.012345679,0.24137931,0.428571429,1,0.933993399,0,1875,1326,Tue,no,48,23580,105,0,SF,Hyper,no,8,0.271570514
7/08/2019,2,0.838636364,0.220338983,0.24,0.212871287,0.002272727,0.26779661,0.824828637,0.165517241,0.193277311,0.018278751,0.4,0.155172414,0.706008584,0.290598291,0.021459227,0.242574257,0.226890756,0.213675214,0.834693878,0,6466,3693,Wed,no,74,34860,105,0,SF,Hyper,no,8,36.00973871
2/07/2019,3,0.685185185,0.2,0.166666667,0.152542373,0,0.4,0.8,0.159663866,0.222222222,0.031818182,0.125,0.210084034,0.786057692,0.122282609,0.004807692,0.101694915,0.055555556,0.089673913,0.805479452,0,2385,942,Tue,no,34,21150,64,80,DT,Suburban,no,2,-18.9211515
23/06/2019,2,0.885555556,0.168067227,0.084148728,0.075949367,0.003333333,0.151260504,0.617449664,0.082224909,0.153846154,0.013422819,0.107632094,0.081015719,0.714697406,0.09569378,0.03314121,0.101265823,0.384615385,0.081339713,0.724137931,0.017241379,5110,1877,Sun,yes,82,80300,106,15,DT,Urban,no,1,10.1133611
2/07/2019,2,0.897009967,0.125,0.146616541,0.150943396,0.002214839,0.125,0.629893238,0.101995565,0.129032258,0.007117438,0.116541353,0.128603104,0.696737044,0.133640553,0.028790787,0.150943396,0.064516129,0.119815668,0.761061947,0,4083,1721,Tue,no,47,27370,106,15,DT,Urban,no,1,2.820442102
27/01/2020,2,0.951644101,0.076923077,0.117647059,0.083333333,0.003868472,0.076923077,0.675,0.2,0.2,0,0.235294118,0.2,0.875,0.178571429,0.102272727,0.166666667,0.6,0.178571429,0.645833333,0,2014,774,Mon,no,61,37740,106,15,DT,Urban,no,1,-9.575808458
23/08/2019,1,0.628342246,0.079734219,0.130718954,0.100719424,0.053475936,0.099667774,0.637707948,0.101818182,0.068965517,0.011090573,0.133986928,0.11030303,0.62605042,0.206896552,0.008403361,0.122302158,0.137931034,0.24137931,0.36,0,3572,1152,Fri,no,55,50350,92,30,DT,Rural,no,2,-25.70539103
14/12/2019,4,0.735042735,0.153846154,0.238095238,0.127659574,0.008547009,0.2,0.879795396,0.090909091,0.135135135,0.002557545,0.19047619,0.191919192,0.898648649,0.101010101,0.002252252,0.127659574,0.108108108,0.090909091,0.914364641,0.096685083,3526,1233,Sat,yes,119,143980,52,36,DT,Suburban,no,9,-13.28815551
12/01/2020,4,0.724137931,0.092436975,0.16,0.266666667,0,0.042016807,0.874598071,0.107142857,0.058823529,0.003215434,0.08,0.154761905,0.926624738,0.159090909,0.002096436,0.2,0.147058824,0.090909091,0.910447761,0.100746269,3281,1081,Sun,yes,97,118970,52,36,DT,Suburban,no,9,-0.417798981
5/12/2019,1,0.909090909,0,0,0.375,0.127272727,0,0.75,0.162162162,0,0,0,0.027027027,0.919117647,0.25,0,0.25,0,0.25,0.790697674,0,546,246,Thu,no,66,42300,131,31,DT,Urban,no,10,-21.86950668
1/01/2020,1,0.90625,0,0,0,0.21875,0.083333333,0.6,0.25,0,0,0,0.125,0.971014493,0,0,0.666666667,1,0,0.833333333,0.055555556,293,123,Wed,no,60,82290,131,31,DT,Urban,yes,10,-2.514912688
22/05/2019,4,0.780487805,0.125,0,0.173913043,0,0.125,0.93144208,0.186046512,0.118421053,0.002364066,0,0.209302326,0.797979798,0.090909091,0,0.130434783,0.078947368,0.151515152,0.847560976,0.079268293,1640,685,Wed,no,41,20760,53,15,DT,Urban,no,1,-2.076710537
13/12/2019,4,0.666666667,0.170940171,0.3,0.2,0.00877193,0.153846154,0.810945274,0.444444444,0,0,0.2,0.444444444,0.852941176,0.3,0.009803922,0.6,1,0.1,0.930693069,0.059405941,918,468,Fri,no,57,31560,548,1900,FoodC,Suburban,no,9,-2.248638853
13/08/2019,1,0.755244755,0.11627907,0.215686275,0.079949239,0.055944056,0.139534884,0.875,0.072727273,0,0.008333333,0.078431373,0.072727273,0.912912913,0.15625,0,0.111675127,0,0.28125,0.749042146,0.021072797,2941,1387,Tue,no,98,51640,86,0,SF,Hyper,no,4,-15.64991398
5/09/2019,1,0.814126394,0.3,0.114285714,0.144144144,0.072490706,0.35,0.863905325,0.205882353,0.25,0,0.128571429,0.205882353,0.886160714,0.223880597,0.002232143,0.156156156,0.375,0.28358209,0.756321839,0.013793103,2863,1447,Thu,no,106,48850,86,0,SF,Hyper,no,4,-24.05153478
2/01/2020,3,0.800312012,0.143312102,0.136986301,0.081911263,0.007800312,0.101910828,0.831536388,0.117073171,0.107142857,0.028301887,0.082191781,0.156097561,0.729113924,0.139423077,0.002531646,0.122866894,0.107142857,0.134615385,0.84144427,0.001569859,5635,2177,Thu,no,62,88330,120,31,DT,Urban,no,1,78.77977851
9/10/2019,3,0.792114695,0.137142857,0.127659574,0.114457831,0.002688172,0.133333333,0.786458333,0.098746082,0.096345515,0.010416667,0.124113475,0.123824451,0.76976977,0.151315789,0.001001001,0.136546185,0.109634551,0.129385965,0.77710233,0,8402,3762,Wed,no,42,22650,120,31,DT,Urban,no,1,-11.73188419
29/10/2019,1,0.935714286,0.071428571,0,0,0.192857143,0.214285714,0.903225806,0,0,0.032258065,0.1,0.5,0.962962963,0.176470588,0.010582011,0.2,0.375,0.294117647,0.86746988,0.036144578,869,456,Tue,no,92,59420,100,37,DT,Urban,no,6,9.847662291
1/11/2018,1,0.93902439,0.25,0.263157895,0.222222222,0.027439024,0.4,0.904761905,0.071428571,0.1,0.00952381,0.052631579,0.285714286,0.775384615,0.139318885,0.003076923,0.222222222,0.2,0.13003096,0.514084507,0,1617,912,Thu,no,107,41910,73,0,SF,Hyper,no,8,-3.659061845
17/11/2019,4,0.964285714,0,0,0.066666667,0,0,0.896551724,0.25,0.25,0,0,0.083333333,0.696969697,0.1,0.03030303,0,0.5,0.25,0.923076923,0.137362637,738,313,Sun,yes,66,36440,158,0,SF,Hyper,no,3,-25.00369421
30/01/2020,4,0.823529412,0.14893617,0.04,0.108108108,0.014705882,0.085106383,0.906077348,0.03030303,0.065217391,0.011049724,0.04,0.090909091,0.642857143,0.106796117,0.028571429,0.027027027,0.065217391,0.116504854,0.900793651,0.134920635,1261,530,Thu,no,111,46470,158,0,SF,Hyper,no,3,27.98017485
15/07/2019,4,0.786666667,0.166666667,0.2,0.148148148,0.013333333,0.138888889,0.867088608,0.096774194,0.384615385,0,0.4,0.193548387,0.821052632,0.090909091,0,0.185185185,0.230769231,0.090909091,0.926517572,0.086261981,1232,600,Mon,no,64,41360,158,0,SF,Hyper,yes,3,-4.11937131
28/02/2019,3,0.916666667,0.076923077,1,0.4375,0,0.230769231,0.885714286,0,0,0.085714286,0,0,0.95,0,0,0.1875,1,0.5,0.757575758,0,308,196,Thu,no,99,50720,151,0,SF,Hyper,no,8,38.58433002
25/12/2018,3,0.916010499,0.222222222,0.189189189,0.182432432,0.009623797,0.067901235,0.8441247,0.103448276,0.24,0.045563549,0.162162162,0.344827586,0.873239437,0.172413793,0.002816901,0.135135135,0.16,0.077586207,0.908312958,0.001222494,4621,2589,Tue,no,93,49660,151,0,SF,Hyper,no,8,-17.01653364
3/08/2019,3,0.854582693,0.220720721,0.27238806,0.231132075,0.004096262,0.148648649,0.809128631,0.114754098,0.35,0.072614108,0.186567164,0.180327869,0.733576642,0.188235294,0.003649635,0.176886792,0.175,0.141176471,0.787981859,0.001133787,7094,3498,Sat,yes,108,69630,151,0,SF,Hyper,no,8,7.902366218
20/01/2020,4,0.820512821,0.107843137,0.176470588,0.153061224,0.008547009,0.147058824,0.894459103,0.098360656,0.15625,0,0.147058824,0.090163934,0.790909091,0.24137931,0.004545455,0.071428571,0.15625,0.206896552,0.883468835,0.037940379,2591,1111,Mon,no,65,40320,188,217,DT,Urban,no,1,10.74327675
12/12/2019,3,0.82038835,0.139534884,0.166666667,0.388888889,0.009708738,0.151162791,0.916831683,0.166666667,0.208333333,0.047524752,0.233333333,0.229166667,0.788732394,0.128205128,0,0.277777778,0.25,0.085470085,0.821917808,0,2227,1058,Thu,no,75,49390,162,0,SF,Urban,no,1,5.731038243
